http://blog.mklog.fr/2010/11/node-js-presentation-installation-et-prise-en-main/, http://wheat.mklog.fr/article/node-js-presentation-installation
http://blog.mklog.fr/2010/11/rebecca-murphey%e2%80%99s-gist-ou-comment-se-prouver-qu%e2%80%99on-ne-connait-pas-le-js-ou-qu%e2%80%99on-est-damn-good/, http://wheat.mklog.fr/article/rebecca-murphey-gist
http://blog.mklog.fr/2010/11/js-attitude-session-lyon/, http://wheat.mklog.fr/article/js-attitude-session-lyonnaise
http://blog.mklog.fr/2010/11/bienvenue-sur-mklog/, http://wheat.mklog.fr/article/bienvenue-sur-mklog
